File name, Read_Time, 4, reduction_time_4, process_time_4, total_time_4, 8, reduction_time_8, process_time_8, total_time_8, 16, reduction_time_16, process_time_16, total_time_16, 32, reduction_time_32, process_time_32, total_time_32, 64, reduction_time_64, process_time_64, total_time_64
queen14_14.dot, 2.5432310104370117, False, 0.0601344108581543, 0.16609907150268555, 0.22623348236083984, False, 0.059825897216796875, 0.5708353519439697, 0.6306612491607666, T, T, T, T, True, 0.06065964698791504, 2.1747307777404785, 2.2353904247283936, True, 0.06007742881774902, 3.220475196838379, 3.280552625656128
fpsol2.i.3.dot, 5.2138285636901855, False, 0.10689425468444824, 0.41001033782958984, 0.5169045925140381, False, 0.10799837112426758, 0.8642795085906982, 0.9722778797149658, T, T, T, T, True, 0.10915684700012207, 8.55153512954712, 8.660691976547241, True, 0.1074686050415039, 1.6553971767425537, 1.7628657817840576
fpsol2.i.2.dot, 5.227242708206177, False, 0.13737225532531738, 0.37774229049682617, 0.5151145458221436, False, 0.13610625267028809, 0.807549238204956, 0.9436554908752441, T, T, T, T, True, 0.14060688018798828, 7.75032639503479, 7.890933275222778, True, 0.13862991333007812, 1.612412452697754, 1.751042366027832
keller4.dot, 5.665755033493042, False, 0.14413022994995117, 0.40183424949645996, 0.5459644794464111, False, 0.14350509643554688, 1.4589951038360596, 1.6025002002716064, T, T, T, T, True, 0.14633417129516602, 7.258725881576538, 7.405060052871704, True, 0.14551877975463867, 2.041306734085083, 2.1868255138397217
3-Insertions_5.dot, 5.814018487930298, T, T, T, T, True, 0.15757203102111816, 0.862088680267334, 1.0196607112884521, True, 0.15391874313354492, 1.788952112197876, 1.942870855331421, True, 0.15493273735046387, 3.2214109897613525, 3.3763437271118164, True, 0.1562516689300537, 5.084486722946167, 5.240738391876221
le450_5d.dot, 5.856202125549316, False, 0.15319299697875977, 0.4242434501647949, 0.5774364471435547, T, T, T, T, True, 0.15351438522338867, 6.3497936725616455, 6.503308057785034, True, 0.15134692192077637, 3.2902374267578125, 3.441584348678589, True, 0.15345048904418945, 5.096254348754883, 5.249704837799072
le450_5c.dot, 5.90430474281311, False, 0.1521768569946289, 0.40085792541503906, 0.553034782409668, T, T, T, T, True, 0.15536165237426758, 6.6574602127075195, 6.812821865081787, True, 0.15226268768310547, 3.325735092163086, 3.4779977798461914, True, 0.15152311325073242, 5.113339900970459, 5.264863014221191
brock200_2.dot, 5.958259582519531, False, 0.15209031105041504, 0.42127108573913574, 0.5733613967895508, False, 0.15100789070129395, 7.710078954696655, 7.861086845397949, T, T, T, T, T, T, T, T, True, 0.15465545654296875, 2.585292100906372, 2.739947557449341
queen15_15.dot, 3.1245505809783936, False, 0.07086801528930664, 0.20726585388183594, 0.2781338691711426, False, 0.0696556568145752, 0.6609554290771484, 0.7306110858917236, T, T, T, T, True, 0.07239818572998047, 2.4839565753936768, 2.5563547611236572, True, 0.07185697555541992, 3.2115883827209473, 3.283445358276367
miles1500.dot, 3.134457588195801, False, 0.07021117210388184, 0.22209525108337402, 0.29230642318725586, False, 0.06985116004943848, 0.5389680862426758, 0.6088192462921143, T, T, T, T, T, T, T, T, T, T, T, T
p_hat300-1.dot, 6.557340860366821, False, 0.1644744873046875, 0.4595041275024414, 0.6239786148071289, T, T, T, T, T, T, T, T, True, 0.16402149200439453, 9.398822784423828, 9.562844276428223, True, 0.16470026969909668, 3.4749794006347656, 3.6396796703338623
5-FullIns_4.dot, 6.895362615585327, False, 0.17745590209960938, 0.4643547534942627, 0.6418106555938721, T, T, T, T, True, 0.17508745193481445, 2.128061294555664, 2.3031487464904785, True, 0.17622041702270508, 3.77925443649292, 3.955474853515625, True, 0.17691779136657715, 5.926374197006226, 6.103291988372803
fpsol2.i.1.dot, 7.006512403488159, False, 0.17240452766418457, 0.48934221267700195, 0.6617467403411865, False, 0.16915130615234375, 0.9928989410400391, 1.1620502471923828, T, T, T, T, T, T, T, T, T, T, T, T
2-FullIns_5.dot, 7.296573638916016, False, 0.18124866485595703, 0.5292525291442871, 0.7105011940002441, True, 0.18090391159057617, 1.0879878997802734, 1.2688918113708496, True, 0.18260931968688965, 2.282092809677124, 2.4647021293640137, True, 0.1827847957611084, 4.03669810295105, 4.219482898712158, True, 0.1811821460723877, 6.315842628479004, 6.497024774551392
DSJC500.1.dot, 7.443556547164917, False, 0.18539166450500488, 0.5433499813079834, 0.7287416458129883, T, T, T, T, T, T, T, T, True, 0.18423247337341309, 4.1108503341674805, 4.2950828075408936, True, 0.1849508285522461, 5.778109312057495, 5.963060140609741
ash958GPIA.dot, 7.516280889511108, True, 0.1909172534942627, 3.938601493835449, 4.129518747329712, True, 0.18955111503601074, 1.4426851272583008, 1.6322362422943115, True, 0.19193387031555176, 2.3209228515625, 2.5128567218780518, True, 0.19106388092041016, 4.169708013534546, 4.360771894454956, True, 0.1895606517791748, 6.542421817779541, 6.731982469558716
queen16_16.dot, 3.7793776988983154, False, 0.08714675903320312, 0.25571465492248535, 0.3428614139556885, False, 0.08304238319396973, 0.7567417621612549, 0.8397841453552246, T, T, T, T, True, 0.08386945724487305, 2.4011754989624023, 2.4850449562072754, True, 0.08387088775634766, 3.3860650062561035, 3.469935894012451
brock200_4.dot, 7.786381006240845, False, 0.18581128120422363, 0.5605030059814453, 0.746314287185669, False, 0.18500232696533203, 4.112696409225464, 4.297698736190796, T, T, T, T, T, T, T, T, T, T, T, T
inithx.i.3.dot, 8.373593091964722, False, 0.19828033447265625, 0.6032803058624268, 0.801560640335083, False, 0.19992947578430176, 1.096614122390747, 1.2965435981750488, T, T, T, T, True, 0.19759130477905273, 9.370187282562256, 9.567778587341309, True, 0.19653844833374023, 1.9677224159240723, 2.1642608642578125
inithx.i.2.dot, 8.383264780044556, False, 0.19868230819702148, 0.6076738834381104, 0.8063561916351318, False, 0.19910383224487305, 1.502042531967163, 1.7011463642120361, T, T, T, T, True, 0.19823026657104492, 9.409486055374146, 9.60771632194519, True, 0.2006855010986328, 1.9899282455444336, 2.1906137466430664
school1_nsh.dot, 8.772787094116211, False, 0.2087385654449463, 0.6172022819519043, 0.8259408473968506, False, 0.2084641456604004, 2.1967246532440186, 2.405188798904419, T, T, T, T, T, T, T, T, True, 0.20652294158935547, 8.427691459655762, 8.634214401245117
