File name, Read_Time, 4, reduction_time_4, process_time_4, total_time_4, 8, reduction_time_8, process_time_8, total_time_8, 16, reduction_time_16, process_time_16, total_time_16, 32, reduction_time_32, process_time_32, total_time_32, 64, reduction_time_64, process_time_64, total_time_64
le450_25c.dot, 10.52773666381836, False, 0.3419206142425537, 0.5315959453582764, 0.8735165596008301, False, 0.3410947322845459, 4.486900806427002, 4.827995538711548, T, T, T, T, T, T, T, T, True, 0.343686580657959, 2.062790870666504, 2.406477451324463
le450_25d.dot, 10.574769020080566, False, 0.3169994354248047, 0.5838603973388672, 0.9008598327636719, False, 0.3131113052368164, 7.0532073974609375, 7.366318702697754, T, T, T, T, T, T, T, T, True, 0.3172154426574707, 1.8505511283874512, 2.167766571044922
gen200_p0.9_44.dot, 10.863159656524658, False, 0.3491332530975342, 0.5555377006530762, 0.9046709537506104, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
gen200_p0.9_55.dot, 10.877329587936401, False, 0.3487246036529541, 0.5699405670166016, 0.9186651706695557, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
inithx.i.1.dot, 11.373905181884766, False, 0.35558342933654785, 0.5815300941467285, 0.9371135234832764, T, T, T, T, T, T, T, T, T, T, T, T, True, 0.35834240913391113, 2.9394075870513916, 3.2977499961853027
school1.dot, 11.602111101150513, False, 0.3404572010040283, 0.6004369258880615, 0.9408941268920898, False, 0.33884525299072266, 6.52739143371582, 6.866236686706543, T, T, T, T, T, T, T, T, True, 0.3407754898071289, 2.1103694438934326, 2.4511449337005615
hamming8-4.dot, 12.671261072158813, False, 0.36777710914611816, 0.7138440608978271, 1.0816211700439453, T, T, T, T, T, T, T, T, T, T, T, T, True, 0.36923670768737793, 3.22853422164917, 3.597770929336548
p_hat300-2.dot, 13.363917827606201, False, 0.4108445644378662, 0.702507495880127, 1.1133520603179932, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
qwhdec.order30.holes316.1.dot, 15.780848264694214, False, 0.4825778007507324, 0.8392682075500488, 1.3218460083007812, False, 0.48031115531921387, 4.102809906005859, 4.583121061325073, T, T, T, T, T, T, T, T, True, 0.4795365333557129, 3.361645221710205, 3.841181755065918
qwhopt.order30.holes320.1.dot, 15.831907033920288, False, 0.46032071113586426, 0.8348162174224854, 1.2951369285583496, False, 0.4567379951477051, 4.105516195297241, 4.562254190444946, T, T, T, T, T, T, T, T, True, 0.45884132385253906, 3.3638126850128174, 3.8226540088653564
qwhopt.order30.holes316.1.dot, 15.827674388885498, False, 0.4863111972808838, 0.8442306518554688, 1.3305418491363525, False, 0.4834625720977783, 4.095082998275757, 4.578545570373535, T, T, T, T, T, T, T, T, True, 0.4892423152923584, 3.3627123832702637, 3.851954698562622
qg.order30.dot, 15.809393405914307, False, 0.4886312484741211, 0.838695764541626, 1.327327013015747, False, 0.4856908321380615, 4.119739770889282, 4.605430603027344, T, T, T, T, T, T, T, T, True, 0.4848442077636719, 3.3610339164733887, 3.8458781242370605
qwhdec.order30.holes320.1.dot, 15.838707208633423, False, 0.4879631996154785, 0.8403828144073486, 1.3283460140228271, False, 0.48267555236816406, 4.117852687835693, 4.600528240203857, T, T, T, T, T, T, T, T, True, 0.48456239700317383, 3.3642404079437256, 3.8488028049468994
DSJC250.9.dot, 16.94711399078369, False, 0.5144693851470947, 0.9261882305145264, 1.440657615661621, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
p_hat300-3.dot, 20.29327368736267, False, 0.597797155380249, 1.1200878620147705, 1.7178850173950195, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
3-FullIns_5.dot, 20.494497537612915, False, 0.6559848785400391, 1.2962346076965332, 1.9522194862365723, T, T, T, T, True, 0.6564664840698242, 1.6501634120941162, 2.3066298961639404, True, 0.658334493637085, 1.7928643226623535, 2.4511988162994385, True, 0.6546070575714111, 2.047004222869873, 2.701611280441284
qwhopt.order33.holes381.bal.1.dot, 21.17312788963318, False, 0.6384720802307129, 1.1553268432617188, 1.7937989234924316, False, 0.6396071910858154, 6.815846681594849, 7.455453872680664, T, T, T, T, T, T, T, T, True, 0.6333324909210205, 5.568385362625122, 6.201717853546143
qwhdec.order33.holes381.bal.1.dot, 21.164228677749634, False, 0.6728243827819824, 1.1586625576019287, 1.8314869403839111, False, 0.6700775623321533, 6.809811115264893, 7.479888677597046, T, T, T, T, T, T, T, T, True, 0.6731357574462891, 5.563880443572998, 6.237016201019287
qwhdec.order35.holes405.1.dot, 25.285804271697998, False, 0.7976343631744385, 1.3517582416534424, 2.149392604827881, False, 0.796302080154419, 5.749571800231934, 6.5458738803863525, T, T, T, T, T, T, T, T, True, 0.7999875545501709, 8.231732368469238, 9.03171992301941
qwhopt.order35.holes405.1.dot, 25.216342210769653, False, 0.802570104598999, 1.3501267433166504, 2.1526968479156494, False, 0.8054883480072021, 5.766005516052246, 6.571493864059448, T, T, T, T, T, T, T, T, True, 0.8076698780059814, 8.517661333084106, 9.325331211090088
wap05a.dot, 26.01244354248047, False, 0.807612419128418, 1.4085595607757568, 2.216171979904175, False, 0.8065636157989502, 4.240616083145142, 5.047179698944092, T, T, T, T, T, T, T, T, T, T, T, T
wap05.dot, 25.976381540298462, False, 0.8145055770874023, 1.3420183658599854, 2.1565239429473877, False, 0.81284499168396, 4.206307888031006, 5.019152879714966, T, T, T, T, T, T, T, T, T, T, T, T
wap06a.dot, 26.349831342697144, False, 0.8363261222839355, 1.3864102363586426, 2.222736358642578, False, 0.834465742111206, 7.676645040512085, 8.511110782623291, T, T, T, T, T, T, T, T, T, T, T, T
wap06.dot, 26.425187826156616, False, 0.8302915096282959, 1.4645376205444336, 2.2948291301727295, False, 0.8350064754486084, 7.795518398284912, 8.63052487373352, T, T, T, T, T, T, T, T, T, T, T, T
DSJC1000.1.dot, 30.161497116088867, False, 0.9453821182250977, 4.5249714851379395, 5.470353603363037, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
DSJR500.5.dot, 35.91285419464111, False, 1.1251096725463867, 1.8691949844360352, 2.994304656982422, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
brock400_4.dot, 36.49101805686951, False, 1.1959779262542725, 1.9455935955047607, 3.141571521759033, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T
