File name, Read_Time, 4, reduction_time_4, process_time_4, total_time_4, 8, reduction_time_8, process_time_8, total_time_8, 16, reduction_time_16, process_time_16, total_time_16, 32, reduction_time_32, process_time_32, total_time_32, 64, reduction_time_64, process_time_64, total_time_64
1-FullIns_5.dot, 1.9878957271575928, False, 0.07524585723876953, 0.16926097869873047, 0.2445068359375, True, 0.07419729232788086, 0.16911816596984863, 0.2433154582977295, True, 0.07516264915466309, 0.1634523868560791, 0.2386150360107422, True, 0.07468485832214355, 0.17606449127197266, 0.2507493495941162, True, 0.07539224624633789, 0.18989181518554688, 0.26528406143188477
homer.dot, 0.9954583644866943, False, 0.07191729545593262, 0.04433608055114746, 0.11625337600708008, False, 0.0693817138671875, 0.04405093193054199, 0.11343264579772949, False, 0.0698244571685791, 0.044562339782714844, 0.11438679695129395, False, 0.0699310302734375, 0.04425239562988281, 0.11418342590332031, False, 0.06950759887695312, 0.04436302185058594, 0.11387062072753906
3-FullIns_4.dot, 2.1465976238250732, False, 0.07899785041809082, 0.17094206809997559, 0.2499399185180664, True, 0.07862091064453125, 0.1828160285949707, 0.26143693923950195, True, 0.07916545867919922, 0.18766999244689941, 0.26683545112609863, True, 0.07973027229309082, 0.2051706314086914, 0.2849009037017822, True, 0.0795750617980957, 0.23601531982421875, 0.31559038162231445
zeroin.i.3.dot, 2.153623580932617, False, 0.09656977653503418, 0.13698601722717285, 0.23355579376220703, False, 0.09617877006530762, 0.6690080165863037, 0.7651867866516113, T, T, T, T, True, 0.1011204719543457, 0.22825884819030762, 0.3293793201446533, True, 0.09687662124633789, 0.2250385284423828, 0.3219151496887207
zeroin.i.2.dot, 2.1579980850219727, False, 0.0781705379486084, 0.15580177307128906, 0.23397231101989746, False, 0.0782005786895752, 0.6215670108795166, 0.6997675895690918, T, T, T, T, True, 0.07858419418334961, 0.24668264389038086, 0.32526683807373047, True, 0.07807135581970215, 0.24283123016357422, 0.32090258598327637
DSJR500.1.dot, 2.1688880920410156, False, 0.09908604621887207, 0.1419389247894287, 0.24102497100830078, False, 0.09865355491638184, 0.2713623046875, 0.37001585960388184, True, 0.09831523895263672, 0.1998000144958496, 0.29811525344848633, True, 0.09980344772338867, 0.21498656272888184, 0.3147900104522705, True, 0.09935712814331055, 0.256103515625, 0.35546064376831055
mulsol.i.2.dot, 2.3789591789245605, False, 0.08368349075317383, 0.14821267127990723, 0.23189616203308105, False, 0.08189606666564941, 0.5038816928863525, 0.585777759552002, T, T, T, T, True, 0.08283400535583496, 0.2957420349121094, 0.37857604026794434, True, 0.08346199989318848, 0.2539064884185791, 0.3373684883117676
DSJC125.5.dot, 2.3709185123443604, False, 0.10249900817871094, 0.14905309677124023, 0.25155210494995117, T, T, T, T, T, T, T, T, True, 0.10325145721435547, 0.2158963680267334, 0.31914782524108887, True, 0.10288858413696289, 0.24713373184204102, 0.3500223159790039
mulsol.i.3.dot, 2.3997509479522705, False, 0.08383703231811523, 0.14999604225158691, 0.23383307456970215, False, 0.08299469947814941, 0.5060875415802002, 0.5890822410583496, T, T, T, T, True, 0.08698248863220215, 0.2968764305114746, 0.38385891914367676, True, 0.08284640312194824, 0.2532939910888672, 0.33614039421081543
mulsol.i.1.dot, 2.405820369720459, False, 0.08327794075012207, 0.14927339553833008, 0.23255133628845215, False, 0.08260536193847656, 0.4712958335876465, 0.553901195526123, T, T, T, T, T, T, T, T, True, 0.08390474319458008, 0.27614784240722656, 0.36005258560180664
2-Insertions_5.dot, 2.4007275104522705, T, T, T, T, True, 0.10795950889587402, 0.18709874153137207, 0.2950582504272461, True, 0.1062774658203125, 0.20479130744934082, 0.3110687732696533, True, 0.10698151588439941, 0.23511052131652832, 0.34209203720092773, True, 0.10653281211853027, 0.25264763832092285, 0.3591804504394531
mulsol.i.4.dot, 2.414848566055298, False, 0.0850975513458252, 0.15065646171569824, 0.23575401306152344, False, 0.08351349830627441, 0.505387544631958, 0.5889010429382324, T, T, T, T, True, 0.08542943000793457, 0.29835057258605957, 0.38378000259399414, True, 0.08424258232116699, 0.25725769996643066, 0.34150028228759766
queen11_11.dot, 1.20835280418396, False, 0.07418680191040039, 0.0769343376159668, 0.1511211395263672, False, 0.07287049293518066, 0.29586338996887207, 0.36873388290405273, True, 0.07422184944152832, 0.11784052848815918, 0.1920623779296875, True, 0.07349681854248047, 0.11205220222473145, 0.18554902076721191, True, 0.07343745231628418, 0.12511563301086426, 0.19855308532714844
mulsol.i.5.dot, 2.429837226867676, False, 0.08483719825744629, 0.15140891075134277, 0.23624610900878906, False, 0.08455657958984375, 0.4908874034881592, 0.5754439830780029, T, T, T, T, True, 0.0876765251159668, 0.299635648727417, 0.3873121738433838, True, 0.08530640602111816, 0.26012396812438965, 0.3454303741455078
zeroin.i.1.dot, 2.506751298904419, False, 0.08607363700866699, 0.15640830993652344, 0.24248194694519043, False, 0.08517313003540039, 0.5432095527648926, 0.628382682800293, T, T, T, T, T, T, T, T, True, 0.08614516258239746, 0.26618289947509766, 0.3523280620574951
ash331GPIA.dot, 2.5565450191497803, True, 0.09180879592895508, 0.2876574993133545, 0.37946629524230957, True, 0.09068632125854492, 0.20400500297546387, 0.2946913242340088, True, 0.09095406532287598, 0.22158336639404297, 0.31253743171691895, True, 0.09086060523986816, 0.2517838478088379, 0.34264445304870605, True, 0.09143662452697754, 0.27539515495300293, 0.36683177947998047
miles750.dot, 1.29414701461792, False, 0.05843162536621094, 0.09983992576599121, 0.15827155113220215, False, 0.05837440490722656, 0.3716390132904053, 0.43001341819763184, T, T, T, T, True, 0.05890345573425293, 0.1595287322998047, 0.21843218803405762, True, 0.058403730392456055, 0.16057825088500977, 0.21898198127746582
queen12_12.dot, 1.5889763832092285, False, 0.06519389152526855, 0.10249209403991699, 0.16768598556518555, False, 0.06430649757385254, 0.3287827968597412, 0.39308929443359375, True, 0.0639047622680664, 0.5878527164459229, 0.6517574787139893, True, 0.06432938575744629, 0.14481401443481445, 0.20914340019226074, True, 0.065399169921875, 0.15897130966186523, 0.22437047958374023
qwhdec.order18.holes120.1.dot, 3.3681232929229736, False, 0.1077878475189209, 0.21360230445861816, 0.32139015197753906, False, 0.10725760459899902, 0.43953585624694824, 0.5467934608459473, T, T, T, T, True, 0.10923433303833008, 0.3353450298309326, 0.4445793628692627, True, 0.10806822776794434, 0.3658456802368164, 0.47391390800476074
