File name, Read_Time, 4, reduction_time_4, process_time_4, total_time_4, 8, reduction_time_8, process_time_8, total_time_8, 16, reduction_time_16, process_time_16, total_time_16, 32, reduction_time_32, process_time_32, total_time_32, 64, reduction_time_64, process_time_64, total_time_64
myciel3.dot, 0.14165830612182617, True, 0.029749155044555664, 0.10769820213317871, 0.13744735717773438, True, 0.0008540153503417969, 0.002145051956176758, 0.0029990673065185547, True, 0.0007874965667724609, 0.0021865367889404297, 0.0029740333557128906, True, 0.0007727146148681641, 0.0022988319396972656, 0.0030715465545654297, True, 0.0008497238159179688, 0.0024509429931640625, 0.0033006668090820312
myciel4.dot, 0.0535120964050293, False, 0.0011296272277832031, 0.04412102699279785, 0.045250654220581055, True, 0.0010638236999511719, 0.0042002201080322266, 0.0052640438079833984, True, 0.0011157989501953125, 0.004739522933959961, 0.0058553218841552734, True, 0.0010547637939453125, 0.00494384765625, 0.0059986114501953125, True, 0.0010306835174560547, 0.00526118278503418, 0.006291866302490234
2-Insertions_3.dot, 0.045018672943115234, True, 0.0010802745819091797, 0.003651142120361328, 0.004731416702270508, True, 0.0010714530944824219, 0.0039255619049072266, 0.0049970149993896484, True, 0.001115560531616211, 0.004290103912353516, 0.0054056644439697266, True, 0.0010907649993896484, 0.0046041011810302734, 0.005694866180419922, True, 0.0010852813720703125, 0.004866123199462891, 0.005951404571533203
qwhopt.order5.holes10.1.dot, 0.06233835220336914, False, 0.001191854476928711, 0.004595041275024414, 0.005786895751953125, True, 0.0011959075927734375, 0.004989147186279297, 0.006185054779052734, True, 0.001234292984008789, 0.0055637359619140625, 0.0067980289459228516, True, 0.0012233257293701172, 0.006037473678588867, 0.007260799407958984, True, 0.0012345314025878906, 0.006566762924194336, 0.0078012943267822266
qwhdec.order5.holes10.1.dot, 0.062209367752075195, False, 0.0012326240539550781, 0.0046122074127197266, 0.005844831466674805, True, 0.0012373924255371094, 0.0050318241119384766, 0.006269216537475586, True, 0.001241445541381836, 0.00551605224609375, 0.006757497787475586, True, 0.0012328624725341797, 0.00600433349609375, 0.00723719596862793, True, 0.0012242794036865234, 0.0064814090728759766, 0.0077056884765625
1-FullIns_3.dot, 0.06234860420227051, True, 0.001474618911743164, 0.0044231414794921875, 0.0058977603912353516, True, 0.0014624595642089844, 0.0048370361328125, 0.006299495697021484, True, 0.001458883285522461, 0.005348920822143555, 0.006807804107666016, True, 0.0014545917510986328, 0.0057430267333984375, 0.00719761848449707, True, 0.001497030258178711, 0.0062580108642578125, 0.0077550411224365234
3-Insertions_3.dot, 0.06839871406555176, True, 0.0013480186462402344, 0.004726886749267578, 0.0060749053955078125, True, 0.0013666152954101562, 0.005284786224365234, 0.006651401519775391, True, 0.0013628005981445312, 0.0057353973388671875, 0.007098197937011719, True, 0.0013499259948730469, 0.006165504455566406, 0.007515430450439453, True, 0.0013408660888671875, 0.0067255496978759766, 0.008066415786743164
mug88_25.dot, 0.09064292907714844, True, 0.0016007423400878906, 0.0063571929931640625, 0.007957935333251953, True, 0.0015561580657958984, 0.007326364517211914, 0.008882522583007812, True, 0.0015528202056884766, 0.008181095123291016, 0.009733915328979492, True, 0.0015745162963867188, 0.009109258651733398, 0.010683774948120117, True, 0.0015566349029541016, 0.010126113891601562, 0.011682748794555664
mug88_1.dot, 0.10169625282287598, True, 0.0015053749084472656, 0.006758689880371094, 0.00826406478881836, True, 0.0014104843139648438, 0.007550954818725586, 0.00896143913269043, True, 0.0014061927795410156, 0.008713006973266602, 0.010119199752807617, True, 0.0013840198516845703, 0.009580612182617188, 0.010964632034301758, True, 0.0013971328735351562, 0.010908365249633789, 0.012305498123168945
4-Insertions_3.dot, 0.0964810848236084, True, 0.0014731884002685547, 0.0063784122467041016, 0.007851600646972656, True, 0.001470327377319336, 0.007017850875854492, 0.008488178253173828, True, 0.0014760494232177734, 0.007683992385864258, 0.009160041809082031, True, 0.001493692398071289, 0.008411884307861328, 0.009905576705932617, True, 0.0014834403991699219, 0.009003639221191406, 0.010487079620361328
mug100_25.dot, 0.10211038589477539, True, 0.0016369819641113281, 0.007095813751220703, 0.008732795715332031, True, 0.0015964508056640625, 0.007915973663330078, 0.00951242446899414, True, 0.0016252994537353516, 0.008972883224487305, 0.010598182678222656, True, 0.0016281604766845703, 0.010246038436889648, 0.011874198913574219, True, 0.0016071796417236328, 0.011055469512939453, 0.012662649154663086
mug100_1.dot, 0.1023411750793457, True, 0.0020821094512939453, 0.0070230960845947266, 0.009105205535888672, True, 0.002056598663330078, 0.007842302322387695, 0.009898900985717773, True, 0.0020444393157958984, 0.008956670761108398, 0.011001110076904297, True, 0.0020799636840820312, 0.009961366653442383, 0.012041330337524414, True, 0.0020356178283691406, 0.0113677978515625, 0.01340341567993164
2-FullIns_3.dot, 0.12384390830993652, False, 0.0017445087432861328, 0.00881195068359375, 0.010556459426879883, True, 0.001722097396850586, 0.008312702178955078, 0.010034799575805664, True, 0.001729726791381836, 0.009352922439575195, 0.011082649230957031, True, 0.0018744468688964844, 0.010303974151611328, 0.012178421020507812, True, 0.0017528533935546875, 0.011213064193725586, 0.012965917587280273
1-Insertions_4.dot, 0.15319275856018066, T, T, T, T, True, 0.0018205642700195312, 0.010252952575683594, 0.012073516845703125, True, 0.0017638206481933594, 0.011024951934814453, 0.012788772583007812, True, 0.00170135498046875, 0.012279272079467773, 0.013980627059936523, True, 0.0016484260559082031, 0.013078927993774414, 0.014727354049682617
