File name, Read_Time, 4, reduction_time_4, process_time_4, total_time_4, 8, reduction_time_8, process_time_8, total_time_8, 16, reduction_time_16, process_time_16, total_time_16, 32, reduction_time_32, process_time_32, total_time_32, 64, reduction_time_64, process_time_64, total_time_64
myciel3.dot, 0.12861418724060059, True, 0.0009629726409912109, 0.0023605823516845703, 0.0033235549926757812, True, 0.0007898807525634766, 0.002126455307006836, 0.0029163360595703125, True, 0.0008258819580078125, 0.002276182174682617, 0.0031020641326904297, True, 0.0008435249328613281, 0.002463817596435547, 0.003307342529296875, True, 0.0007643699645996094, 0.0024404525756835938, 0.003204822540283203
myciel4.dot, 0.055734872817993164, False, 0.0010476112365722656, 0.04393768310546875, 0.044985294342041016, True, 0.0011174678802490234, 0.004354715347290039, 0.0054721832275390625, True, 0.0011239051818847656, 0.0047760009765625, 0.005899906158447266, True, 0.0010380744934082031, 0.004984378814697266, 0.006022453308105469, True, 0.0010728836059570312, 0.0053863525390625, 0.006459236145019531
2-Insertions_3.dot, 0.04694008827209473, True, 0.0010890960693359375, 0.003687620162963867, 0.004776716232299805, True, 0.0010712146759033203, 0.00397181510925293, 0.00504302978515625, True, 0.0010519027709960938, 0.004221677780151367, 0.005273580551147461, True, 0.0010306835174560547, 0.0045435428619384766, 0.005574226379394531, True, 0.001041412353515625, 0.004881858825683594, 0.005923271179199219
qwhopt.order5.holes10.1.dot, 0.06296896934509277, False, 0.0011692047119140625, 0.0046062469482421875, 0.00577545166015625, True, 0.0011744499206542969, 0.004968881607055664, 0.006143331527709961, True, 0.001177072525024414, 0.005585432052612305, 0.006762504577636719, True, 0.001180887222290039, 0.005998134613037109, 0.0071790218353271484, True, 0.0011591911315917969, 0.006449460983276367, 0.007608652114868164
qwhdec.order5.holes10.1.dot, 0.06218576431274414, False, 0.0011768341064453125, 0.004574775695800781, 0.005751609802246094, True, 0.0011539459228515625, 0.004934549331665039, 0.0060884952545166016, True, 0.0011816024780273438, 0.0054721832275390625, 0.006653785705566406, True, 0.001188039779663086, 0.005971431732177734, 0.00715947151184082, True, 0.0011448860168457031, 0.006405830383300781, 0.007550716400146484
1-FullIns_3.dot, 0.06245541572570801, True, 0.0014302730560302734, 0.0044193267822265625, 0.005849599838256836, True, 0.0015063285827636719, 0.0048944950103759766, 0.0064008235931396484, True, 0.00145721435546875, 0.0053365230560302734, 0.0067937374114990234, True, 0.0014395713806152344, 0.005773305892944336, 0.00721287727355957, True, 0.0014662742614746094, 0.006257534027099609, 0.007723808288574219
3-Insertions_3.dot, 0.06886172294616699, True, 0.0013196468353271484, 0.0047223567962646484, 0.006042003631591797, True, 0.0013360977172851562, 0.0052700042724609375, 0.006606101989746094, True, 0.0013356208801269531, 0.005743980407714844, 0.007079601287841797, True, 0.0013396739959716797, 0.006161689758300781, 0.007501363754272461, True, 0.001329660415649414, 0.006661415100097656, 0.00799107551574707
mug88_25.dot, 0.09094357490539551, True, 0.0015900135040283203, 0.006307125091552734, 0.007897138595581055, True, 0.0015420913696289062, 0.007348060607910156, 0.008890151977539062, True, 0.0015981197357177734, 0.00821828842163086, 0.009816408157348633, True, 0.0015997886657714844, 0.009035587310791016, 0.0106353759765625, True, 0.0016002655029296875, 0.01009988784790039, 0.011700153350830078
mug88_1.dot, 0.10247182846069336, True, 0.0014562606811523438, 0.006722927093505859, 0.008179187774658203, True, 0.001369476318359375, 0.007508039474487305, 0.00887751579284668, True, 0.0014300346374511719, 0.008942365646362305, 0.010372400283813477, True, 0.0014166831970214844, 0.009605884552001953, 0.011022567749023438, True, 0.001447916030883789, 0.011003255844116211, 0.012451171875
4-Insertions_3.dot, 0.09647202491760254, True, 0.0014386177062988281, 0.006378650665283203, 0.007817268371582031, True, 0.0014650821685791016, 0.0070743560791015625, 0.008539438247680664, True, 0.0014510154724121094, 0.00773167610168457, 0.00918269157409668, True, 0.0014884471893310547, 0.008440017700195312, 0.009928464889526367, True, 0.0014655590057373047, 0.009092092514038086, 0.01055765151977539
mug100_25.dot, 0.10254335403442383, True, 0.0016131401062011719, 0.0070667266845703125, 0.008679866790771484, True, 0.0016102790832519531, 0.007953405380249023, 0.009563684463500977, True, 0.0016102790832519531, 0.009016990661621094, 0.010627269744873047, True, 0.0016093254089355469, 0.00999760627746582, 0.011606931686401367, True, 0.0015969276428222656, 0.01102447509765625, 0.012621402740478516
mug100_1.dot, 0.1025841236114502, True, 0.0020301342010498047, 0.007005214691162109, 0.009035348892211914, True, 0.00202178955078125, 0.007868766784667969, 0.009890556335449219, True, 0.0020148754119873047, 0.008983850479125977, 0.010998725891113281, True, 0.0019600391387939453, 0.009907245635986328, 0.011867284774780273, True, 0.002022266387939453, 0.011328935623168945, 0.013351202011108398
2-FullIns_3.dot, 0.12425637245178223, False, 0.0016846656799316406, 0.008870840072631836, 0.010555505752563477, True, 0.0016291141510009766, 0.00829935073852539, 0.009928464889526367, True, 0.0016658306121826172, 0.009383201599121094, 0.011049032211303711, True, 0.001672983169555664, 0.010242938995361328, 0.011915922164916992, True, 0.0016739368438720703, 0.0110626220703125, 0.01273655891418457
1-Insertions_4.dot, 0.1538381576538086, T, T, T, T, True, 0.0018167495727539062, 0.010126829147338867, 0.011943578720092773, True, 0.0017197132110595703, 0.010980844497680664, 0.012700557708740234, True, 0.0016324520111083984, 0.012305259704589844, 0.013937711715698242, True, 0.001646280288696289, 0.013091564178466797, 0.014737844467163086
